title,link,salary_raw,company,company_type,company_size_raw,scrape_time,description,salary_monthly,company_size,ln_salary,AI_general,AI_specialized,has_AI,AI_category,industry_type,experience_level,education,company_type_group,job_category
计算机视觉算法工程师-杭州,https://jobs.51job.com/hangzhou-qtq/166994214.html?s=sou_sou_soulb&t=0_0&req=c0015a3d0d0c0a96132e19b28acaa0e2,2-4万·14薪,杭州昂坤半导体设备,民营,150-500人,2026/5/14 19:05,"岗位职责：
1、负责图像增强、图像分类、目标检测、OCR等算法研发；
2、负责深度学习算法模型优化、训练调优、模型压缩与模型量化，配合开发深度学习应用系统。
任职要求：
1、硕士及以上学历，2年及以上深度学习经验（优秀应届生亦可考虑）；
2、熟悉常用图像处理算法:02如图像增强、去噪、特征提取、图像匹配、图像分割，图像检索，熟悉opencv等开源库；
3、在图像分类、目标检测、OCR等相关领域有丰富的研发经历；
4、有较强的算法分析和实现能力，精通Python等编程语言，精通Tensorflow、Pytorch等深度学习框架；
5、具有较强创新能力，可根据实际应用场景提出算法优化创新思路；
6、善于分析和解决问题，具备较好的沟通表达能力和团队合作精神。
非固定14薪，年终奖金2薪起评。受公司业绩、部门及项目完成情况、个人业绩以及在职时间等因素影响，年终统一评定绩效系数。
职能类别：
算法工程师",35000.0,150-500人,10.46310334047155,False,True,True,Specialized AI,Traditional,0-1 yr,Masters,Private,Algorithm
Python AI工程师,https://jobs.51job.com/hangzhou-xhq/171523990.html?s=sou_sou_soulb&t=0_0&req=c0015a3d0d0c0a96132e19b28acaa0e2,1.5-3万·13薪,凯捷技术咨询（杭州）,外资（欧美）,150-500人,2026/5/14 19:05,"凯捷（Capgemini）创始于1967年，是全球排名前五的金融领域管理咨询、技术和外包服务供应商，是一个负责任的多元化组织，在50多个国家拥有超过36万名团队成员，总部位于法国巴黎。

任职要求：
具备4年以上算法、LLM模型相关工作经验
扎实的机器学习、深度学习、和自然语言处理理论基础，具备优秀的工程开发能力，有LLM模型训练和调优优先
熟练掌握Python编程语言
能够对领域前沿技术保持持续关注和学习，愿意持续投入研究和解决挑战性问题
英语读写流利

加入我们，我们为你提供：
1.业内富有竞争力的薪资福利
试用期全薪+完善的年度考核体系+13薪
六险一金（含补充商业医疗险）+定期体检
周末双休+考勤自由不打卡
法定节假日+***20天的超长年假
公司活动享不停：节日趴体、俱乐部、团建等
2.开放的工作氛围及舒适的工作环境
畅通的员工建议/意见/投诉通道
外语工作环境
3.个人长期职业发展的空间
多个线上Learning学习平台（海量资源享不停）
考证报销
海外工作机会

更多福利等你来挖掘…
职能类别：
算法工程师",24375.0,150-500人,10.101313295866047,True,True,True,Both,Digital-Intensive,3+ yr,Unspecified,Foreign,Engineering
AI算法工程师,https://jobs.51job.com/hangzhou-scq/171849131.html?s=sou_sou_soulb&t=0_0&req=c0015a3d0d0c0a96132e19b28acaa0e2,2.5-4万,浙江中国轻纺城网络,国企,150-500人,2026/5/14 19:05,"1.专业要求：计算机科学与技术、软件工程、网络工程、电子信息工程、通信工程、自动化、信息管理与信息系统、数学与应用数学、统计学、物联网工程、人工智能、智能科学与技术、数据科学与大数据技术专业；
2.学历要求：全日制本科及以上学历；
3.学位要求：学士学位及以上；
4.年龄要求：40周岁及以下；
5.工作年限及经历要求：2年及以上大模型“后训练”经验，能独立设计后训练策略并推动落地，具备从数据准备、训练调优到效果评估的全流程实操经验；独立主导至少1条核心AI产品线或算法平台的全生命周期管理且所负责产品已实现规模化落地；熟练掌握Python，熟悉PyTorch或TensorFlow等算法框架；熟悉大语言模型原理，具备RAG、Agent、Prompt Engineering、模型微调、多智能体协同中MCP及A2A协议经验；
6.其他要求（职称、资格等等）：有行业智能体、企业知识库、智能问答、智能报告、流程自动化等项目经验者优先；
职能类别：
算法工程师",32500.0,150-500人,10.388995368317829,True,True,True,Both,Digital-Intensive,1-3 yr,Bachelor,State-Owned,Algorithm
嵌入式AI与边缘计算算法,https://jobs.51job.com/hangzhou-fyq/170560313.html?s=sou_sou_soulb&t=0_0&req=c0015a3d0d0c0a96132e19b28acaa0e2,30-40万/年,杭州集世迈新能源智能装备,民营,50-150人,2026/5/14 19:05,"【工作内容】
- 负责开发轻量化、低功耗的嵌入式AI模型及边缘计算算法设计，满足工业物联网/智能终端场景下的实时性需求；
- 研究多模态数据融合技术，在资源受限设备上实现高效特征提取与决策推理；
- 针对异构硬件平台（如NPU/FPGA）进行算法移植与性能调优，提升算力利用率；
- 参与构建端到端系统架构，完成从云端训练到边缘部署的技术闭环验证；
- 撰写技术文档并配合团队完成产品化落地，解决实际工程中的算法瓶颈问题。
【任职要求】
- 博士学历，计算机科学、人工智能、电子工程或相关专业优先，接受优秀应届毕业生；
- 掌握深度学习框架（TensorFlow/PyTorch）及主流边缘计算平台（Jetson/NVIDIA Edge）；
- 具备扎实的数学基础，熟悉信号处理、模式识别等理论知识；
- 熟悉C/C++编程语言，有Python脚本开发经验者优先；
- 对嵌入式系统开发有一定了解，具备独立调试硬件环境的能力；
- 英文读写流利，能快速理解国际前沿论文和技术方案；
- 具备良好的逻辑思维能力与跨部门协作意识，适应高强度研发节奏。
职能类别：
算法工程师",29166.666666666668,50-150人,10.280781783677597,True,True,True,Both,Digital-Intensive,0-1 yr,PhD,Private,Algorithm
人工智能算法工程师(J10559),https://jobs.51job.com/hangzhou-bjq/169515154.html?s=sou_sou_soulb&t=0_0&req=c0015a3d0d0c0a96132e19b28acaa0e2,2-2.7万·20薪,杭州极弱磁场国家重大科技基础设施研究院,事业单位,150-500人,2026/5/14 19:05,"【工作职责】
1.开展大型建筑空间结构人工智能算法工作，负责算法模型的模型微调/训练、模型部署工作，如：神经网络、多模态、智能体、具身智能等场景应用模型的开发工作。
2.参与智能算法相关的科研项目需求以及技术方案的制订与实施，支撑大设施项目、交叉研究平台项目的数字化建设工作。
3.协助在建项目数字化、PHM相关技术创新和研发，并参与项目有关数字化和PHM实验室建设。
4.具备大型人工智能项目的开发经验优先,有大型建筑空间结构应力监测项目经验的优先考虑。

【任职资格】
1.具备3-5年人工智能相关算法开发经验，土木结构建筑、计算机、数学、统计学等相关专业优先考虑；
2.掌握机器学习、深度学习、强化学习、多模态大模型、智能体、具身智能等的基本理论及应用知识；
3.熟练使用Python、C、C++语言，Pytorch，TensorFlow等深度学习框架；
4.具备在Windows、Linux平台上进行算法开发和部署的能力；
5.具有优秀的逻辑思维能力、学习能力、理解能力、沟通表达能力。
职能类别：
算法工程师",39166.666666666664,150-500人,10.575581323898241,True,True,True,Both,Digital-Intensive,1-3 yr,Unspecified,State-Owned,Algorithm
自然语言处理研究员,https://jobs.51job.com/hangzhou/168987364.html?s=sou_sou_soulb&t=0_0&req=c0015a3d0d0c0a96132e19b28acaa0e2,25-30万/年,杭州市滨江区浙工大人工智能创新研究院,非营利组织,150-500人,2026/5/14 19:05,"岗位描述
1. 运用自然语言处理技术参与综合知识库以及应用的前沿研发工作；
2. 从事自然语言处理前沿算法的研发，技术驱动，探索人工智能的创新应用；
3. 运用自然语言处理的技术进行实体识别、关系抽取，用以构建知识图谱；
4. 跟踪学习前沿进展，核心技术撰写论文或发明专利；
5. 申请、主持和参与政府企业项目。

任职要求
1.知名高校相关专业博士学位，工作经验、项目经验丰富者可放宽至硕士。
2.在相关领域内发表过有重大影响力论文者优先。
3.承担过***重点项目者优先。
职能类别：
自然语言处理(NLP)",22916.666666666668,150-500人,10.039619726860709,True,True,True,Both,Digital-Intensive,1-3 yr,PhD,Other,Other
AI算法工程师,https://jobs.51job.com/hangzhou-gsq/171639504.html?s=sou_sou_soulb&t=0_0&req=c0015a3d0d0c0a96132e19b28acaa0e2,2-4万,香港理工大学深圳研究院,外资（非欧美）,50-150人,2026/5/14 19:05,"岗位职责：
负责行业专属模型的训练优化、知识增强与工程化落地，推动AI技术在真实业务场景中的规模化应用。
一、大模型微调与优化
1.负责开源大模型（如 Qwen、ChatGLM、DeepSeek 等）的微调与优化
2.熟悉 SFT 流程，理解 RLHF 原理
3.掌握参数高效微调（PEFT）方法，如 LoRA 等
4.解决训练过程中的显存瓶颈、loss 不收敛等问题
5.提升模型在行业场景中的准确率与泛化能力
二、行业模型与知识增强构建
1.构建行业知识库与RAG系统
2.设计知识结构与数据清洗流程
3.实现模型与知识库联动
4.支撑智能问答与检索系统落地
三、算法研发与落地
1.参与计算机视觉或多模态算法研发（YOLO 等）
2.根据业务需求设计并优化算法方案
3.参与模型部署与推理优化（ONNX/TensorRT 优先）
四、技术预研
1.跟踪 MoE、量化技术、Agent 等前沿方向
2.输出技术调研报告
3.推动技术能力升级

任职要求：
1.本科及以上学历，计算机/AI/数学等相关专业
2.1-5年AI算法经验
3.至少1年大模型微调经验
4.熟练使用 PyTorch
5.熟悉 HuggingFace 等模型工具链
6.熟练使用 Python、理解 SFT / PEFT 微调流程
7.有行业模型或RAG系统构建经验、有CV算法落地经验（YOLO/REID等）优先
职能类别：
算法工程师",30000.0,50-150人,10.308952660644293,True,True,True,Both,Digital-Intensive,0-1 yr,Bachelor,Foreign,Algorithm
算法工程师,https://jobs.51job.com/hangzhou-bjq/171540852.html?s=sou_sou_soulb&t=0_0&req=c0015a3d0d0c0a96132e19b28acaa0e2,1.5-2.5万,浙江卫慧科技,民营,少于50人,2026/5/14 19:05,"【岗位职责】
1.结合公共卫生、环境健康、统计学等业务场景，参与核心算法模型的设计、研发、迭代与优化，提升业务系统智能化水平与数据处理效率。
2.负责公共卫生、环境健康、医疗等相关多源数据的清洗、整合、标准化处理，搭建高效特征工程体系，挖掘数据核心价值，完成机器学习、统计建模等模型的构建、训练、调参与效果评估。
3.紧密对接产品、研发、业务团队，精准理解业务需求，拆解算法模块任务，完成算法接口开发、系统集成与联调测试。
4.持续跟踪机器学习、深度学习、统计建模、健康大数据分析等领域前沿技术，结合公共卫生、环境健康等行业痛点，探索新技术、新算法在细分场景的创新应用与落地路径。
5.撰写算法设计文档、数据处理报告、模型评估报告等，梳理技术思路与项目经验。

【任职要求】
1.硕士及以上学历，拥有公共卫生大数据、医疗大数据、环境健康大数据处理实操经验，且具备相关行业人工智能算法研发、模型落地项目实践经验者，优先录用。
2.具备出色的逻辑思维、数据分析与问题解决能力，能够独立完成多源复杂数据的处理、分析与建模工作。
3.熟练掌握Python、R编程语言，熟悉Pandas、Numpy、Scikit-learn等数据处理与机器学习库，了解常用数据结构与算法基础。
4.对机器学习、深度学习、统计建模有系统认知，有健康大数据分析、环境数据建模、公共卫生算法相关课程设计、实习或项目经验者优先。
5.具备良好的沟通表达能力、团队协作精神与执行力，能够快速适应业务变化与项目节奏，责任心强、踏实严谨。
6.具备较强的学习能力，愿意深耕公共卫生、环境健康领域的算法研发工作，主动钻研行业知识与前沿技术。
职能类别：
算法工程师",20000.0,少于50人,9.903487552536127,True,True,True,Both,Digital-Intensive,1-3 yr,Masters,Private,Algorithm
AI Agent工程师(杭州）,https://jobs.51job.com/hangzhou-yhq/171150785.html?s=sou_sou_soulb&t=0_0&req=c0015a3d0d0c0a96132e19b28acaa0e2,1.5-3万,湖北良顷农业科技,民营,50-150人,2026/5/14 19:05,"【岗位职责】
智能体架构设计： 负责基于大语言模型（LLM）的 AI Agent 架构设计与开发，包括但不限于计划（Planning）、记忆（Memory）、工具使用（Tool Use）等核心模块的实现与优化。

应用落地开发： 深度参与公司核心业务场景（如：智能客服、自动化工作流、代码生成助手、数据分析助手等）的智能体应用开发，实现从需求到落地的完整闭环。

框架与工具链： 熟练使用 LangChain、LangGraph、AutoGen、CrewAI 或 Semantic Kernel 等主流智能体编排框架，搭建稳定、可控的智能体工作流。

提示工程与微调： 负责复杂任务的 Prompt Engineering（提示词工程），通过 Chain-of-Thought（思维链）、ReAct 等模式提升模型表现；必要时参与模型的指令微调（SFT）或 RLHF 优化。

性能评估与优化： 建立完善的智能体评估体系（Agent Evaluation），对智能体的规划准确性、工具调用成功率、响应延迟进行持续监控与迭代优化。

前沿技术探索： 跟踪 AI Agent 领域的最新学术研究和工业界动态（如 RAG 增强检索、多智能体协作等），并将成熟技术引入产品迭代。

【任职要求】
学历与经验： 计算机科学、人工智能或相关专业本科及以上学历，具有 3 年以上后端或算法工程经验，至少 1 年以上的大模型应用开发经验。

编程能力： 扎实的编程功底，精通 Python 或 TypeScript，具备良好的代码规范和工程化能力（Git、CI/CD、单元测试）。

大模型认知： 深入理解 Transformer 架构、大模型的推理原理及局限性，熟悉 OpenAI、Anthropic、智谱、通义千问、DeepSeek 等主流模型的 API 调用与差异。

框架掌握： 熟练掌握至少一种 Agent 框架（如 LangChain、LangGraph），并有实际项目落地经验。理解 ReAct 模式、Self-ask 等推理范式。

工具调用： 熟悉如何将外部工具（如搜索引擎、计算器、API、数据库、浏览器）封装为智能体可调用的函数（Function Calling/Tools）。

向量数据库： 熟悉 RAG 技术栈，掌握至少一种向量数据库（如 Pinecone、Weaviate、Chroma、Milvus、Qdrant）的使用与优化。

问题解决能力： 具备优秀的逻辑思维和解决复杂问题的能力，能够处理智能体在复杂任务中的“幻觉”和“逻辑断裂”问题。
职能类别：
深度学习工程师",22500.0,50-150人,10.021270588192511,True,True,True,Both,Digital-Intensive,1-3 yr,Bachelor,Private,Engineering
VLM算法研究员,https://jobs.51job.com/hangzhou-yhq/171743604.html?s=sou_sou_soulb&t=0_0&req=c0015a3d0d0c0a96132e19b28acaa0e2,1.6-3.2万,清瑶智能科技（杭州）,民营,150-500人,2026/5/14 19:05,"岗位职责：
1. 负责研究和开发基于多模态大模型的文档智能解析算法，实现对扫描件、PDF、图片等复杂文档的结构化信息提取；
2. 针对金融、保险等垂直领域的文档（如合同、保单、财报），进行多模态模型的微调、优化和部署；
3. 探索和落地最新的Agent技术，结合多模态能力，解决复杂文档理解与推理任务；
4. 跟踪多模态大模型、文档智能领域的前沿技术，持续提升算法的准确率和鲁棒性。
任职要求：
1. 计算机科学、人工智能、数学等相关专业硕士及以上学历；
2. 具备文档解析、多模态大模型或AI Agent相关的研究或项目经验；
3. 熟练掌握Python，熟悉PyTorch/TensorFlow等深度学习框架，具备良好的代码能力；
4. 对多模态技术（如CLIP、Qwen-VL等）有深入理解和实践经验者优先；
5. 在***会议/期刊发表过相关论文，或在知名算法竞赛中取得优异成绩者优先。
职能类别：
算法工程师",24000.0,150-500人,10.085809109330082,True,True,True,Both,Digital-Intensive,1-3 yr,Masters,Private,Algorithm
算法工程师（模型方向）,https://jobs.51job.com/hangzhou-yhq/170830609.html?s=sou_sou_soulb&t=0_0&req=c0015a3d0d0c0a96132e19b28acaa0e2,1.4-2.5万,浙江纽联科技,民营,150-500人,2026/5/14 19:05,"岗位职责：
1、负责目标检测、缺陷检测等深度学习模型的训练与优化；
2、根据项目需求设计轻量化与高精度兼顾的检测模型（YOLO、DETR、Segment Anything 等）；
3、参与模型在检测软件中的集成与部署（Python/C++ 接口、TensorRT 优化、推理封装）；
4、 持续跟踪现场检测效果，基于反馈迭代算法与模型策略。
任职要求：
1、计算机、电子工程、自动化、数学等相关专业硕士及以上（优秀者可放宽至本科）；
2、熟悉 PyTorch 或 TensorFlow 深度学习框架；
3、熟悉 YOLO 系列或自定义检测、分割、分类网络结构；
4、 有模型部署经验，熟悉CUDA和tensorrt 优化；
5、有工业视觉或缺陷检测项目经验者优先；
6 具备 Python /C++ 编程与基本调试能力。
职能类别：
算法工程师",19500.0,150-500人,9.878169744551839,False,True,True,Specialized AI,Digital-Intensive,1-3 yr,Masters,Private,Algorithm
Python AI算法工程师,https://jobs.51job.com/hangzhou-xhq/171522632.html?s=sou_sou_soulb&t=0_0&req=c0015a3d0d0c0a96132e19b28acaa0e2,1.7-3万,凯捷技术咨询（杭州）,外资（欧美）,150-500人,2026/5/14 19:05,"凯捷（Capgemini）创始于1967年，是全球排名前五的金融领域管理咨询、技术和外包服务供应商，是一个负责任的多元化组织，在50多个国家拥有超过36万名团队成员，总部位于法国巴黎。

任职要求：
具备5年以上算法、LLM模型相关工作经验
扎实的机器学习、深度学习、和自然语言处理理论基础，具备优秀的工程开发能力，有LLM模型训练和调优优先
熟练掌握Python编程语言
熟悉RAG, Agent，并具备相应的项目实操经验
能够对领域前沿技术保持持续关注和学习，愿意持续投入研究和解决挑战性问题
具备英语读写能力

加入我们，我们为你提供：
1.业内富有竞争力的薪资福利
试用期全薪+完善的年度考核体系+13薪
六险一金（含补充商业医疗险）+定期体检
周末双休+考勤自由不打卡
法定节假日+***20天的超长年假
公司活动享不停：节日趴体、俱乐部、团建等
2.开放的工作氛围及舒适的工作环境
畅通的员工建议/意见/投诉通道
外语工作环境
3.个人长期职业发展的空间
多个线上Learning学习平台（海量资源享不停）
考证报销
海外工作机会

更多福利等你来挖掘…
职能类别：
算法工程师",23500.0,150-500人,10.06475570013225,True,True,True,Both,Digital-Intensive,3+ yr,Unspecified,Foreign,Algorithm
AI机器人工程师,https://jobs.51job.com/hangzhou-qtq/166225595.html?s=sou_sou_soulb&t=0_0&req=c0015a3d0d0c0a96132e19b28acaa0e2,2-3万,浙江弓叶具身科技,民营,150-500人,2026/5/14 19:05,"职位概要：
本岗位专注于具身智能在工业分拣与操作领域落地。将围绕多机械臂在复杂环境下的感知、控制与智能操作任务，开发高鲁棒性、高效率的智能算法，推动工业自动化从“可控”走向“自适应”。

岗位职责：
1.设计并实现多机械臂操作系统中的核心算法模块，包括但不限于：感知（图像/点云/多模态融合）、动作策略学习（操作策略）、运动规划与轨迹优化、状态估计与控制等。
2.主导从任务需求分析到技术方案制定、算法实现与工程交付的全流程研发，支撑实际工业产线落地。
3.优化分拣与操作任务中系统的效率、稳定性与泛化能力，解决工业场景中的低信噪比、堆叠混乱与动态干扰等挑战。
4.与硬件、控制、系统集成与现场调试团队紧密配合，完成算法在真实工业环境下的快速部署与多轮迭代。
5.提供算法文档、技术报告及性能评估数据，保障研发过程的可追溯性。

岗位要求:
1.研究生学历，计算机等相关专业；
2.2年以上岗位相关经验，C/C++/Python等至少一种编程语言，PyTorch、DeepSpeed等至少一种深度学习框架；
3.拥有大模型、机器人相关项目经验优先
4.掌握以下至少一种技能：
（1）感知：RGB-D 图像处理、点云理解、目标检测与分割、多模态融合、工业物体识别；
（2）操作策略学习：模仿学习、强化学习、端到端策略、抓取评估、策略泛化；
（3）运动规划与控制：轨迹生成、动态路径规划、接触力控制、模型预测控制（MPC）；
（4）状态估计：基于视觉或多传感器的目标定位与追踪。
职能类别：
机器学习工程师",25000.0,150-500人,10.126631103850338,True,True,True,Both,Digital-Intensive,1-3 yr,Masters,Private,Engineering
人工智能算法工程师-2025(J10559),https://jobs.51job.com/hangzhou-bjq/169951986.html?s=sou_sou_soulb&t=0_0&req=c0015a3d0d0c0a96132e19b28acaa0e2,1.8-2.2万·16薪,杭州极弱磁场国家重大科技基础设施研究院,事业单位,150-500人,2026/5/14 19:05,"工作职责:
1.开展大型建筑空间结构人工智能算法工作，负责算法模型的模型微调/训练、模型部署工作，如：神经网络、多模态、智能体、具身智能等场景应用模型的开发工作。
2.参与智能算法相关的科研项目需求以及技术方案的制订与实施，支撑大设施项目、交叉研究平台项目的数字化建设工作。
3.协助在建项目数字化、PHM相关技术创新和研发，并参与项目有关数字化和PHM实验室建设。
4.具备大型人工智能项目的开发经验优先,有大型建筑空间结构应力监测项目经验的优先考虑。
任职资格:
1.具备3-5年人工智能相关算法开发经验，土木结构建筑、计算机、数学、统计学等相关专业优先考虑；
2.掌握机器学习、深度学习、强化学习、多模态大模型、智能体、具身智能等的基本理论及应用知识；
3.熟练使用Python、C、C++语言，Pytorch，TensorFlow等深度学习框架；
4.具备在Windows、Linux平台上进行算法开发和部署的能力；
5.具有优秀的逻辑思维能力、学习能力、理解能力、沟通表达能力。
职能类别：
算法工程师",26666.666666666668,150-500人,10.191169624987909,True,True,True,Both,Digital-Intensive,1-3 yr,Unspecified,State-Owned,Algorithm
仿真工程师（AI方向）,https://jobs.51job.com/hangzhou-bjq/171395197.html?s=sou_sou_soulb&t=0_0&req=c0015a3d0d0c0a96132e19b28acaa0e2,1.5-3万,浙江科澜信息技术,民营,150-500人,2026/5/14 19:05,"岗位职责：
1、参与仿真系统工具链设计、开发和维护；
2、构建具身智能的仿真器数据产线，和多样化的具身智能模型驱动的机器人任务场景；
3、参与感知、SLAM、运控，VLA等具身算法深度合作，包括模型/算子部署优化，以提升算法工程化能力
4、配合团队完成跨部门协作任务。

任职要求：
1、硕士及以上学历，计算机科学、数学、人工智能、机器人等相关专业；
2、有扎实的人工智能理论基础，对深度学习、强化学习、多模态大模型等相关领域具有一定理解；
3、精通C++/Python编程，有良好的软件工程能力和代码规范。
4、有2年以上具身智能场景下的仿真器设计&开发经验，有面向真实业务场景的仿真器优化经验；
5、有gazebo、mujoco、isaac sim等仿真工具的使用经验或具有感知，SLAM，运控，力控，VLA，大模型等算法经验者
职能类别：
算法工程师",22500.0,150-500人,10.021270588192511,True,True,True,Both,Digital-Intensive,1-3 yr,Masters,Private,Engineering
人工智能技术研究,https://jobs.51job.com/hangzhou-lpq/170794348.html?s=sou_sou_soulb&t=0_0&req=c0015a3d0d0c0a96132e19b28acaa0e2,30-50万/年,浙江省医疗器械检验研究院（国家食品药品监督管理局杭州医疗器械质量监督检验中心）,事业单位,150-500人,2026/5/14 19:05,"工作内容：
1、开展人工智能医疗器械领域的标准化研究，包括通用技术框架、大模型、知识图谱、深度学习算法及自然语言处理等方面标准化研究工作。
2、开展人工智能技术的医疗器械评价体系和检测技术研究。
3、相关项目申报、标准制修订。

岗位要求：
1、计算机、数学或其他理工科相关专业，博士学历；
2、熟练掌握Perl/Python/Gloang/C++/Java等一种以上编程语言；掌握常用的人工智能算法（神经网络、逻辑回归、决策树、贝叶斯等），有实际Tensorflow、Caffe、PyTorch等项目经验；
3、掌握MySQL、Postgre SQL等数据库，熟悉数据库设计，有数据库存储和处理系统经验者优先。
4、具有机器学习，深度学习，自然语言处理，计算机视觉开发经验者优先；
5、主动性强、责任心强，有良好的沟通表达能力，学习能力强，对人工智能医疗器械领域有热情。
职能类别：
算法工程师",33333.333333333336,150-500人,10.41431317630212,True,True,True,Both,Digital-Intensive,1-3 yr,PhD,State-Owned,Other
算法工程师,https://jobs.51job.com/hangzhou-xhq/170952941.html?s=sou_sou_soulb&t=0_0&req=c0015a3d0d0c0a96132e19b28acaa0e2,2-3万,杭州迅家科技发展,民营,少于50人,2026/5/14 19:05,"核心职责
1、负责低空调度算法、动态路径规划算法、多机协同避障算法的设计与优化；
2、基于场景需求迭代算法模型，提升调度响应速度、订单匹配准确率与运力利用率；
3、与核心智联网层技术负责人配合，推动算法落地与工程化实现。
任职要求
1、计算机、数学、人工智能等相关专业硕士及以上学历；
2、3 年以上 AI 算法研发经验，聚焦路径规划、调度优化领域；
3、精通强化学习、遗传算法、图论等算法，熟练使用 Python/C++，具备大规模数据训练与算法优化能力；
4、有物流调度、无人机协同调度相关算法研发案例，能独立完成算法从原型到落地。
职能类别：
算法工程师",25000.0,少于50人,10.126631103850338,True,True,True,Both,Digital-Intensive,1-3 yr,Masters,Private,Algorithm
视觉算法工程师,https://jobs.51job.com/hangzhou-yhq/171579940.html?s=sou_sou_soulb&t=0_0&req=c0015a3d0d0c0a96132e19b28acaa0e2,1.6-2.8万,清瑶智能科技（杭州）,民营,150-500人,2026/5/14 19:05,"【工作内容】
- 负责图像处理、目标检测、识别等视觉算法的研发与优化；
- 参与视觉系统的设计与集成，推动算法在实际场景中的落地应用；
- 与产品、研发团队紧密协作，完成项目需求分析与方案设计。
【任职要求】
- 硕士及以上学历
- 熟悉Python、C++等编程语言，具备良好的算法实现能力；
- 了解深度学习框架（如TensorFlow、PyTorch）及常见视觉模型（如YOLO、ResNet等）；
- 具备良好的逻辑思维能力和沟通协调能力，对视觉算法有浓厚兴趣。
职能类别：
算法工程师",22000.0,150-500人,9.998797732340453,False,True,True,Specialized AI,Digital-Intensive,1-3 yr,Masters,Private,Algorithm
AI Agent开发工程师(杭州）,https://jobs.51job.com/hangzhou-xsq/171203292.html?s=sou_sou_soulb&t=0_0&req=c0015a3d0d0c0a96132e19b28acaa0e2,1.5-3万,湖北良顷农业科技,民营,50-150人,2026/5/14 19:05,"【岗位职责】
智能体架构设计： 负责基于大语言模型（LLM）的 AI Agent 架构设计与开发，包括但不限于计划（Planning）、记忆（Memory）、工具使用（Tool Use）等核心模块的实现与优化。

应用落地开发： 深度参与公司核心业务场景（如：智能客服、自动化工作流、代码生成助手、数据分析助手等）的智能体应用开发，实现从需求到落地的完整闭环。

框架与工具链： 熟练使用 LangChain、LangGraph、AutoGen、CrewAI 或 Semantic Kernel 等主流智能体编排框架，搭建稳定、可控的智能体工作流。

提示工程与微调： 负责复杂任务的 Prompt Engineering（提示词工程），通过 Chain-of-Thought（思维链）、ReAct 等模式提升模型表现；必要时参与模型的指令微调（SFT）或 RLHF 优化。

性能评估与优化： 建立完善的智能体评估体系（Agent Evaluation），对智能体的规划准确性、工具调用成功率、响应延迟进行持续监控与迭代优化。

前沿技术探索： 跟踪 AI Agent 领域的最新学术研究和工业界动态（如 RAG 增强检索、多智能体协作等），并将成熟技术引入产品迭代。

【任职要求】
学历与经验： 计算机科学、人工智能或相关专业本科及以上学历，具有 3 年以上后端或算法工程经验，至少 1 年以上的大模型应用开发经验。

编程能力： 扎实的编程功底，精通 Python 或 TypeScript，具备良好的代码规范和工程化能力（Git、CI/CD、单元测试）。

大模型认知： 深入理解 Transformer 架构、大模型的推理原理及局限性，熟悉 OpenAI、Anthropic、智谱、通义千问、DeepSeek 等主流模型的 API 调用与差异。

框架掌握： 熟练掌握至少一种 Agent 框架（如 LangChain、LangGraph），并有实际项目落地经验。理解 ReAct 模式、Self-ask 等推理范式。

工具调用： 熟悉如何将外部工具（如搜索引擎、计算器、API、数据库、浏览器）封装为智能体可调用的函数（Function Calling/Tools）。

向量数据库： 熟悉 RAG 技术栈，掌握至少一种向量数据库（如 Pinecone、Weaviate、Chroma、Milvus、Qdrant）的使用与优化。

问题解决能力： 具备优秀的逻辑思维和解决复杂问题的能力，能够处理智能体在复杂任务中的“幻觉”和“逻辑断裂”问题。
职能类别：
算法工程师",22500.0,50-150人,10.021270588192511,True,True,True,Both,Digital-Intensive,1-3 yr,Bachelor,Private,Engineering
研发工程师,https://jobs.51job.com/hangzhou-bjq/169097898.html?s=sou_sou_soulb&t=0_0&req=c0015a3d0d0c0a96132e19b28acaa0e2,3-3.5万,杭州具身智能中试基地科技,创业公司,少于50人,2026/5/14 19:05,"年龄 ：不超过38周岁
学历要求：具有统招硕士研究生学历，且获得硕士学位
其他要求：
1、理工科类专业，具有3年以上人工智能、机器人领域相关工作经验，特别优秀者可放宽；
2、熟悉多模态模型、具身智能模型等，对大模型的数据处理及训练技术有深入理解；
3、熟悉Pytorch等深度学习框架，至少掌握Python或C++其中一种编程语言；
4、熟悉常见的强化学习算法原理，有相关训练和开发经验者优先；
5、具有TensorRT、ONNX推理优化和部署经验者优先；
6、曾在AI、CV、NLP等会议发表论文者优先；
7、获得博士研究生学历者优先。
职能类别：
Python",32500.0,少于50人,10.388995368317829,True,True,True,Both,Digital-Intensive,1-3 yr,PhD,Other,Engineering
